109/08/20,---,---,---,---,0,0,---,0
109/08/21,1.82,1.82,1.77,1.77,60000,107850,-0.06,3
109/08/24,1.70,1.74,1.66,1.66,120000,205300,-0.11,5
109/08/25,1.64,1.69,1.63,1.63,110000,182800,-0.03,8
109/08/26,1.54,1.58,1.49,1.49,114000,173650,-0.14,9
109/08/27,1.48,1.48,1.43,1.43,181000,263440,-0.06,15
109/08/28,1.46,1.49,1.44,1.48,223000,328590,+0.05,18
109/08/31,1.44,1.51,1.42,1.51,238000,346660,+0.03,12
109/09/01,1.47,1.49,1.44,1.48,96000,141650,-0.03,5
109/09/02,1.43,1.46,1.43,1.46,70000,101080,-0.02,4
109/09/03,1.43,1.48,1.43,1.48,348000,509560,+0.02,7
109/09/04,1.55,1.55,1.43,1.43,402000,606000,-0.05,9
109/09/07,1.44,1.49,1.44,1.49,110000,161290,+0.06,8
109/09/08,1.46,1.48,1.45,1.48,95000,138520,-0.01,5
109/09/09,1.50,1.50,1.45,1.45,131000,191100,-0.03,5
109/09/10,1.42,1.42,1.37,1.42,250000,349330,-0.03,7
109/09/11,1.39,1.41,1.37,1.37,91000,126650,-0.05,8
109/09/14,1.32,1.34,1.31,1.34,1217000,1619480,-0.03,28
109/09/15,1.31,1.32,1.29,1.32,1258000,1623490,-0.02,9
109/09/16,1.27,1.28,1.26,1.28,94000,119090,-0.04,9
109/09/17,1.27,1.31,1.27,1.31,527000,681100,+0.03,15
109/09/18,1.29,1.30,1.27,1.27,225000,290200,-0.04,6
109/09/21,1.24,1.28,1.24,1.28,198000,250330,+0.01,8
109/09/22,1.27,1.35,1.27,1.34,859000,1140430,+0.06,15
109/09/23,1.34,1.35,1.30,1.30,169000,222000,-0.04,8
109/09/24,1.34,1.39,1.34,1.38,752000,1035130,+0.08,23
109/09/25,1.36,1.47,1.36,1.47,177000,251650,+0.09,10
109/09/28,1.43,1.43,1.40,1.40,85000,121350,-0.07,5
109/09/29,1.35,1.39,1.34,1.34,164000,223460,-0.06,4
109/09/30,1.35,1.37,1.35,1.37,264000,359400,+0.03,5
109/10/05,1.37,1.37,1.33,1.33,170000,230100,-0.04,4
109/10/06,1.28,1.30,1.28,1.30,100000,129000,-0.03,2
109/10/07,1.33,1.35,1.33,1.35,541000,724920,+0.05,6
109/10/08,1.31,1.31,1.29,1.29,20000,26000,-0.06,2
109/10/12,1.17,1.17,1.11,1.11,929000,1076830,-0.18,11
109/10/13,1.07,1.09,1.04,1.04,180000,190400,-0.07,6
109/10/14,1.02,1.05,1.02,1.04,56000,57750,0.00,3
109/10/15,1.03,1.06,1.02,1.05,116000,120120,+0.01,5
109/10/16,1.07,1.11,1.07,1.09,484000,526570,+0.04,8
109/10/19,1.06,1.08,1.06,1.07,174000,184840,-0.02,3
109/10/20,1.02,1.02,1.01,1.02,105000,106600,-0.05,3
109/10/21,0.98,1.00,0.98,1.00,85000,84300,-0.02,3
109/10/22,1.03,1.05,1.03,1.05,365000,379150,+0.05,7
109/10/23,1.04,1.04,1.00,1.00,25000,25600,-0.05,4
109/10/26,0.98,1.03,0.98,1.03,68000,69200,+0.03,3
109/10/27,---,---,---,---,0,0,---,0
109/10/28,0.97,0.97,0.97,0.97,5000,4850,-0.02,1
109/10/29,1.01,1.02,0.98,1.02,300000,301820,+0.05,9
109/10/30,1.01,1.02,0.97,1.00,84000,84450,-0.02,8
