109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,1.18,1.18,1.17,1.17,50000,58750,+0.02,3
109/03/05,1.11,1.11,1.11,1.11,25000,27750,-0.06,1
109/03/06,---,---,---,---,0,0,---,0
109/03/09,1.14,1.18,1.14,1.18,335000,387160,+0.08,8
109/03/10,1.20,1.22,1.16,1.16,377000,447730,-0.02,11
109/03/11,1.10,1.19,1.10,1.19,102000,116230,+0.03,7
109/03/12,1.24,1.38,1.24,1.36,188000,251310,+0.17,11
109/03/13,1.58,1.64,1.58,1.58,123000,195470,+0.22,7
109/03/16,1.61,1.62,1.59,1.61,224000,361660,+0.03,25
109/03/17,1.95,2.03,1.87,2.03,374000,716680,+0.42,22
109/03/18,1.90,1.98,1.81,1.91,575000,1079440,-0.12,60
109/03/19,1.93,2.13,1.81,1.99,1155000,2265930,+0.08,117
109/03/20,1.84,1.90,1.80,1.81,602000,1108920,-0.18,28
109/03/23,1.97,2.05,1.94,2.05,130000,260450,+0.24,20
109/03/24,1.85,1.85,1.85,1.85,10000,18500,-0.20,1
109/03/25,1.42,1.73,1.42,1.73,108000,177800,-0.12,6
109/03/26,1.81,1.81,1.81,1.81,7000,12670,+0.08,1
109/03/27,1.61,1.78,1.60,1.78,348000,583950,-0.03,21
109/03/30,1.76,1.77,1.70,1.70,699000,1209940,-0.08,17
109/03/31,1.64,1.73,1.64,1.70,561000,946900,0.00,24
109/04/01,1.66,1.69,1.65,1.65,297000,496380,-0.05,23
109/04/06,1.54,1.55,1.50,1.52,437000,667460,-0.13,21
109/04/07,1.41,1.44,1.37,1.39,392000,555380,-0.13,22
109/04/08,1.39,1.41,1.30,1.39,320000,432820,0.00,29
109/04/09,1.37,1.44,1.35,1.43,90000,124480,+0.04,18
109/04/10,1.44,1.44,1.34,1.34,81000,112590,-0.09,9
109/04/13,1.35,1.35,1.33,1.33,256000,343380,-0.01,5
109/04/14,1.32,1.35,1.32,1.33,150000,199750,0.00,9
109/04/15,1.26,1.32,1.26,1.32,309000,399010,-0.01,12
109/04/16,1.33,1.33,1.28,1.31,108000,140750,-0.01,8
109/04/17,1.26,1.33,1.25,1.33,186000,238670,+0.02,12
109/04/20,1.29,1.29,1.15,1.16,339000,408610,-0.17,15
109/04/21,1.16,1.20,1.12,1.19,379000,440010,+0.03,17
109/04/22,1.15,1.16,1.10,1.10,439000,495480,-0.09,18
109/04/23,1.04,1.08,1.03,1.05,615000,639180,-0.05,11
109/04/24,1.05,1.09,1.05,1.09,173000,185150,+0.04,10
109/04/27,1.06,1.06,1.06,1.06,50000,53000,-0.03,1
109/04/28,0.98,0.98,0.90,0.97,229000,217960,-0.09,13
109/04/29,0.96,0.98,0.96,0.98,94000,91240,+0.01,3
109/04/30,0.93,0.94,0.93,0.94,56000,52630,-0.04,3
109/05/04,1.00,1.00,0.96,0.97,75000,74120,+0.03,4
109/05/05,0.94,0.96,0.94,0.96,71000,67150,-0.01,3
109/05/06,1.02,1.03,1.02,1.02,77000,78950,+0.06,4
109/05/07,1.00,1.00,0.95,0.95,304000,299930,-0.07,6
109/05/08,0.89,0.98,0.89,0.98,260000,244940,+0.03,9
109/05/11,0.94,0.94,0.93,0.93,200000,187500,-0.05,5
109/05/12,0.95,0.95,0.95,0.95,10000,9500,+0.02,1
109/05/13,0.94,0.96,0.94,0.96,520000,498400,+0.01,7
109/05/14,0.94,1.04,0.94,1.03,329000,324570,+0.07,18
109/05/15,0.99,1.06,0.99,1.04,504000,513170,+0.01,24
109/05/18,1.03,1.06,0.99,1.02,383000,395360,-0.02,24
109/05/19,0.97,0.98,0.97,0.97,74000,71980,-0.05,6
109/05/20,0.96,0.99,0.95,0.98,185000,179560,+0.01,13
109/05/21,0.95,0.95,0.94,0.95,280000,264110,-0.03,10
109/05/22,0.96,1.00,0.95,0.99,445000,436500,+0.04,12
109/05/25,1.01,1.08,1.00,1.00,622000,645780,+0.01,16
109/05/26,0.96,0.96,0.90,0.94,144000,136030,-0.06,6
109/05/27,0.93,0.95,0.92,0.95,315000,294910,+0.01,10
109/05/28,0.92,0.95,0.90,0.92,300000,277570,-0.03,9
109/05/29,0.90,0.90,0.85,0.87,262000,232100,-0.05,11
109/06/01,0.82,0.84,0.82,0.84,269000,222560,-0.03,8
109/06/02,0.80,0.83,0.78,0.83,145000,115570,-0.01,7
109/06/03,0.81,0.82,0.79,0.79,251000,200520,-0.04,15
109/06/04,0.77,0.80,0.75,0.75,328000,252870,-0.04,28
109/06/05,0.72,0.77,0.71,0.75,712000,530610,0.00,33
109/06/08,0.74,0.76,0.74,0.76,577000,431910,+0.01,12
109/06/09,0.77,0.83,0.77,0.83,395000,312680,+0.07,16
109/06/10,0.79,0.83,0.79,0.83,427000,344160,0.00,10
109/06/11,0.84,0.86,0.84,0.85,192000,163530,+0.02,13
109/06/12,0.87,0.92,0.84,0.84,331000,290840,-0.01,17
109/06/15,0.83,0.87,0.82,0.87,195000,162750,+0.03,12
109/06/16,0.82,0.82,0.77,0.77,90000,73700,-0.10,4
109/06/17,0.78,0.78,0.78,0.78,46000,35880,+0.01,1
109/06/18,0.79,0.79,0.77,0.77,7000,5450,-0.01,3
109/06/19,0.75,0.75,0.72,0.75,161000,120520,-0.02,5
