109/08/19,1.05,1.05,1.01,1.01,6000,6180,-0.17,2
109/08/20,0.87,0.87,0.75,0.76,41000,33430,-0.25,30
109/08/21,0.74,0.78,0.71,0.78,37000,27900,+0.02,7
109/08/24,0.75,0.75,0.69,0.71,286000,203710,-0.07,16
109/08/25,0.75,0.75,0.72,0.72,27000,19870,+0.01,5
109/08/26,0.86,0.86,0.80,0.80,359000,296400,+0.08,10
109/08/27,0.82,0.82,0.74,0.74,208000,160360,-0.06,5
109/08/28,0.76,0.76,0.76,0.76,100000,76000,+0.02,1
109/08/31,0.76,0.81,0.76,0.81,38000,30490,+0.05,4
109/09/01,0.77,0.77,0.77,0.77,35000,26950,-0.04,1
109/09/02,0.78,0.81,0.77,0.77,256000,201860,0.00,13
109/09/03,0.78,0.79,0.77,0.77,375000,293660,0.00,10
109/09/04,0.70,0.71,0.70,0.71,193000,135350,-0.06,10
109/09/07,0.67,0.68,0.67,0.67,205000,139200,-0.04,8
109/09/08,0.68,0.68,0.68,0.68,44000,29920,+0.01,1
109/09/09,0.64,0.69,0.64,0.69,328000,218940,+0.01,7
109/09/10,0.68,0.68,0.68,0.68,60000,40800,-0.01,1
109/09/11,0.62,0.63,0.62,0.63,20000,12500,-0.05,2
109/09/14,0.67,0.70,0.67,0.70,177000,120210,+0.07,8
109/09/15,0.68,0.71,0.68,0.71,208000,147200,+0.01,11
109/09/16,0.72,0.80,0.72,0.79,903000,698050,+0.08,33
109/09/17,0.79,0.79,0.74,0.78,665000,513890,-0.01,41
109/09/18,0.77,0.77,0.77,0.77,18000,13860,-0.01,1
109/09/21,0.78,0.80,0.70,0.70,79000,61940,-0.07,3
109/09/22,0.72,0.72,0.70,0.70,229000,161880,0.00,4
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,0.66,0.66,0.58,0.62,522000,329870,-0.03,10
109/09/28,---,---,---,---,0,0,---,0
109/09/29,0.63,0.63,0.63,0.63,61000,38430,-0.01,2
109/09/30,0.67,0.70,0.67,0.70,69000,46470,+0.07,2
109/10/05,0.67,0.71,0.67,0.71,50000,35180,+0.01,3
109/10/06,0.73,0.73,0.73,0.73,42000,30660,+0.02,1
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,0.68,0.70,0.68,0.70,82000,55780,+0.06,3
109/10/13,0.65,0.65,0.65,0.65,82000,53300,-0.05,3
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,0.56,0.56,0.56,0.56,1000,560,-0.04,1
109/10/21,0.57,0.57,0.57,0.57,1000,570,+0.01,1
109/10/22,0.57,0.57,0.57,0.57,50000,28500,0.00,1
109/10/23,0.59,0.59,0.59,0.59,50000,29500,+0.02,1
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,0.61,0.63,0.61,0.63,46000,28160,+0.07,2
109/10/29,0.67,0.75,0.67,0.74,246000,176630,+0.11,14
109/10/30,0.77,0.81,0.75,0.77,465000,366140,+0.03,15
109/11/02,0.64,0.75,0.64,0.69,296000,218040,-0.08,13
109/11/03,0.74,0.78,0.74,0.78,47000,36490,+0.09,5
109/11/04,0.79,0.79,0.79,0.79,59000,46610,+0.01,5
109/11/05,0.79,0.80,0.78,0.80,38000,29930,+0.01,5
109/11/06,0.86,0.86,0.73,0.73,27000,22700,-0.07,3
109/11/09,0.74,0.77,0.74,0.77,24000,17920,+0.04,3
109/11/10,0.74,0.74,0.74,0.74,12000,8880,-0.03,1
109/11/11,0.77,0.77,0.77,0.77,10000,7700,+0.03,1
109/11/12,0.78,0.78,0.78,0.78,13000,10140,+0.01,1
109/11/13,0.77,0.80,0.77,0.80,163000,130010,+0.02,3
109/11/16,---,---,---,---,0,0,---,0
109/11/17,0.82,0.85,0.82,0.85,132000,110650,+0.05,5
109/11/18,0.85,0.87,0.84,0.87,163000,139010,+0.02,8
109/11/19,0.82,0.83,0.82,0.83,184000,151100,-0.04,6
109/11/20,0.86,0.86,0.86,0.86,10000,8600,+0.03,1
109/11/23,0.85,0.85,0.84,0.84,38000,32200,-0.02,3
109/11/24,0.88,0.88,0.83,0.87,192000,166530,+0.03,14
109/11/25,0.88,0.88,0.81,0.85,257000,220790,-0.02,10
109/11/26,0.79,0.79,0.77,0.77,15000,11650,-0.08,2
109/11/27,0.77,0.78,0.77,0.78,120000,92600,+0.01,3
