109/03/10,---,---,---,---,0,0,---,0
109/03/11,1.02,1.02,0.98,0.98,37000,37340,+0.01,2
109/03/12,0.84,0.84,0.77,0.77,37000,30380,-0.21,2
109/03/13,0.48,0.49,0.47,0.47,3000,1440,-0.30,3
109/03/16,---,---,---,---,0,0,---,0
109/03/17,0.31,0.35,0.31,0.34,52000,17690,-0.07,7
109/03/18,0.35,0.37,0.32,0.32,36000,12550,-0.02,3
109/03/19,0.22,0.22,0.19,0.19,29000,5540,-0.13,3
109/03/20,0.29,0.31,0.29,0.31,8000,2440,+0.12,3
109/03/23,0.20,0.20,0.20,0.20,30000,6000,-0.11,1
109/03/24,---,---,---,---,0,0,---,0
109/03/25,0.39,0.39,0.39,0.39,10000,3900,+0.16,1
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,0.32,0.32,0.32,0.32,10000,3200,-0.03,6
109/03/31,---,---,---,---,0,0,---,0
109/04/01,0.24,0.27,0.24,0.26,49000,12660,+0.02,10
109/04/06,0.26,0.29,0.26,0.28,77000,20650,+0.02,6
109/04/07,0.31,0.36,0.31,0.36,211000,71760,+0.08,7
109/04/08,0.34,0.42,0.34,0.42,325000,124600,+0.06,16
109/04/09,0.47,0.47,0.45,0.45,98000,45930,+0.03,14
109/04/10,0.53,0.54,0.49,0.50,953000,492000,+0.05,37
109/04/13,0.46,0.46,0.45,0.46,693000,318600,-0.04,9
109/04/14,0.49,0.50,0.48,0.50,601000,291970,+0.04,12
109/04/15,0.49,0.53,0.49,0.51,1109000,563930,+0.01,15
109/04/16,0.47,0.52,0.47,0.51,436000,219400,0.00,5
109/04/17,0.66,0.67,0.58,0.58,977000,628650,+0.07,23
109/04/20,0.56,0.64,0.54,0.64,232000,138520,+0.06,7
109/04/21,0.63,0.63,0.51,0.51,436000,239640,-0.13,14
109/04/22,0.44,0.52,0.44,0.52,471000,228920,+0.01,7
109/04/23,0.57,0.57,0.53,0.57,703000,391650,+0.05,10
109/04/24,0.54,0.57,0.54,0.57,137000,74130,0.00,3
109/04/27,0.59,0.59,0.57,0.58,356000,206790,+0.01,12
109/04/28,0.55,0.57,0.55,0.56,244000,136330,-0.02,7
109/04/29,0.57,0.57,0.57,0.57,20000,11400,+0.01,1
109/04/30,0.58,0.63,0.58,0.63,329000,200270,+0.06,9
109/05/04,0.60,0.73,0.60,0.73,768000,537730,+0.10,28
109/05/05,0.82,0.82,0.77,0.81,709000,564030,+0.08,31
109/05/06,0.81,0.82,0.77,0.77,286000,226680,-0.04,18
109/05/07,0.82,0.82,0.75,0.81,436000,345980,+0.04,15
109/05/08,0.81,0.81,0.79,0.80,346000,278080,-0.01,8
109/05/11,0.82,0.82,0.80,0.80,142000,115330,0.00,5
109/05/12,0.77,0.78,0.74,0.74,373000,281380,-0.06,9
109/05/13,0.75,0.76,0.73,0.76,305000,228550,+0.02,5
109/05/14,0.72,0.77,0.72,0.75,256000,188690,-0.01,9
109/05/15,0.69,0.70,0.65,0.65,343000,226000,-0.10,12
109/05/14,0.72,0.77,0.72,0.75,256000,188690,-0.01,9
109/05/13,0.75,0.76,0.73,0.76,305000,228550,+0.02,5
109/05/12,0.77,0.78,0.74,0.74,373000,281380,-0.06,9
109/05/11,0.82,0.82,0.80,0.80,142000,115330,0.00,5
109/05/08,0.81,0.81,0.79,0.80,346000,278080,-0.01,8
109/05/07,0.82,0.82,0.75,0.81,436000,345980,+0.04,15
109/05/06,0.81,0.82,0.77,0.77,286000,226680,-0.04,18
109/05/05,0.82,0.82,0.77,0.81,709000,564030,+0.08,31
109/05/04,0.60,0.73,0.60,0.73,768000,537730,+0.10,28
109/04/30,0.58,0.63,0.58,0.63,329000,200270,+0.06,9
109/04/29,0.57,0.57,0.57,0.57,20000,11400,+0.01,1
109/04/28,0.55,0.57,0.55,0.56,244000,136330,-0.02,7
