109/02/26,1.67,1.67,1.60,1.60,20000,33050,-0.57,3
109/02/27,---,---,---,---,0,0,---,0
109/03/02,1.30,1.36,1.30,1.36,7000,9220,+0.07,2
109/03/03,1.39,1.39,1.39,1.39,30000,41700,+0.03,1
109/03/04,1.27,1.27,1.27,1.27,5000,6350,-0.12,1
109/03/05,1.40,1.40,1.39,1.39,6000,8390,+0.12,2
109/03/06,1.31,1.31,1.22,1.22,26000,33040,-0.17,3
109/03/09,1.02,1.02,0.91,0.91,75000,69600,-0.31,4
109/03/10,0.84,0.89,0.82,0.84,118000,99850,-0.07,7
109/03/11,0.90,0.93,0.86,0.86,81000,71300,+0.02,4
109/03/12,0.72,0.75,0.63,0.74,267000,195340,-0.12,7
109/03/13,0.49,0.52,0.47,0.52,50000,24700,-0.22,3
109/03/16,0.53,0.53,0.45,0.45,25000,11650,-0.07,2
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,0.33,0.33,0.25,0.25,30000,8600,-0.09,3
109/03/20,0.40,0.48,0.39,0.48,20000,8770,+0.23,5
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,0.47,0.49,0.47,0.49,103000,48470,+0.03,2
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,0.67,0.67,0.67,0.67,115000,77050,0.00,1
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,1.30,1.30,1.30,1.30,20000,26000,+0.04,1
109/04/21,1.31,1.31,1.31,1.31,20000,26200,+0.01,1
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,1.20,1.21,1.20,1.21,100000,120500,+0.17,2
