109/11/04,---,---,---,---,0,0,---,0
109/11/05,1.43,1.51,1.43,1.51,154000,229210,+0.11,5
109/11/06,1.57,1.57,1.57,1.57,156000,244920,+0.06,3
109/11/09,1.57,1.62,1.57,1.62,8000,12660,+0.05,2
109/11/10,1.59,1.59,1.51,1.51,9000,14130,-0.11,3
109/11/11,1.54,1.55,1.54,1.55,39000,60390,+0.04,2
109/11/12,1.56,1.56,1.55,1.55,39000,60510,0.00,4
109/11/13,1.49,1.49,1.49,1.49,50000,74500,-0.06,1
109/11/16,1.59,1.81,1.59,1.81,190000,326210,+0.32,7
109/11/17,1.87,1.89,1.87,1.89,218000,409840,+0.08,5
109/11/18,1.63,1.73,1.62,1.73,194000,323960,-0.16,9
109/11/19,1.76,1.88,1.76,1.87,204000,375610,+0.14,6
109/11/20,1.79,1.81,1.77,1.81,160000,288110,-0.06,8
109/11/23,2.07,2.08,1.81,1.82,188000,369350,+0.01,13
109/11/24,1.73,1.84,1.73,1.81,226000,406960,-0.01,10
109/11/25,1.75,1.75,1.67,1.67,138000,237440,-0.14,7
109/11/26,---,---,---,---,0,0,---,0
109/11/27,1.68,1.68,1.68,1.68,45000,75600,-0.01,1
109/11/30,1.77,1.80,1.77,1.77,161000,286430,+0.09,7
109/12/01,1.74,1.74,1.74,1.74,56000,97440,-0.03,1
109/12/02,1.81,1.90,1.81,1.90,94000,177060,+0.16,3
109/12/03,2.00,2.01,1.92,1.93,284000,552840,+0.03,12
109/12/04,2.01,2.01,2.01,2.01,5000,10050,+0.08,1
