109/03/02,0.83,0.83,0.81,0.81,36000,29360,-0.30,3
109/03/03,0.79,0.79,0.79,0.79,35000,27650,-0.02,2
109/03/04,0.86,0.86,0.85,0.85,324000,278130,+0.06,5
109/03/05,0.80,0.81,0.80,0.80,283000,227410,-0.05,6
109/03/06,0.82,0.82,0.82,0.82,179000,146780,+0.02,3
109/03/09,0.88,0.97,0.88,0.97,230000,210590,+0.15,6
109/03/10,0.96,0.97,0.92,0.92,108000,101630,-0.05,10
109/03/11,0.91,0.96,0.91,0.96,13000,11980,+0.04,5
109/03/12,1.00,1.10,1.00,1.10,76000,77480,+0.14,6
109/03/13,1.17,1.17,1.14,1.14,13000,15120,+0.04,3
109/03/16,1.06,1.06,1.06,1.06,9000,9540,-0.08,1
109/03/17,1.19,1.19,1.19,1.19,1000,1190,+0.13,1
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,1.31,1.36,1.31,1.35,33000,44000,+0.03,8
109/05/18,1.32,1.35,1.32,1.35,51000,68040,0.00,11
109/05/19,1.30,1.31,1.29,1.31,43000,55760,-0.04,13
109/05/20,1.30,1.31,1.30,1.31,25000,32540,0.00,7
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
109/05/25,1.33,1.33,1.33,1.33,1000,1330,+0.04,1
109/05/26,1.26,1.26,1.26,1.26,1000,1260,-0.07,1
109/05/27,---,---,---,---,0,0,---,0
109/05/28,1.27,1.28,1.27,1.28,12000,15320,+0.01,3
109/05/29,1.26,1.28,1.26,1.28,13000,16400,0.00,4
109/06/01,1.27,1.27,1.27,1.27,1000,1270,-0.01,1
109/06/02,---,---,---,---,0,0,---,0
109/06/03,1.20,1.20,1.20,1.20,75000,90000,0.00,1
109/06/04,1.18,1.20,1.18,1.20,75000,89000,0.00,2
109/06/05,---,---,---,---,0,0,---,0
109/06/08,---,---,---,---,0,0,---,0
109/06/09,1.12,1.14,1.12,1.13,110000,124300,+0.09,3
109/06/10,1.09,1.09,1.09,1.09,110000,119900,-0.04,2
109/06/11,1.17,1.17,1.17,1.17,30000,35100,+0.08,1
109/06/12,1.20,1.20,1.17,1.17,32000,38340,0.00,2
109/06/15,---,---,---,---,0,0,---,0
109/06/16,1.14,1.14,1.14,1.14,1000,1140,-0.03,1
109/06/17,---,---,---,---,0,0,---,0
109/06/18,1.14,1.14,1.14,1.14,2000,2280,+0.02,1
109/06/19,1.11,1.11,1.11,1.11,2000,2220,-0.03,2
