109/01/02,0.81,0.81,0.80,0.80,63000,50500,+0.06,6
109/01/03,0.78,0.78,0.74,0.74,26000,19450,-0.06,3
109/01/06,0.69,0.69,0.60,0.60,38000,25530,-0.14,4
109/01/07,0.61,0.61,0.54,0.60,61000,35740,0.00,7
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,0.67,0.67,0.66,0.66,28000,18700,+0.02,2
109/01/15,0.65,0.65,0.65,0.65,23000,14950,-0.01,3
109/01/16,0.64,0.64,0.64,0.64,1000,640,-0.01,1
109/01/17,0.60,0.60,0.60,0.60,4000,2400,-0.04,1
109/01/20,---,---,---,---,0,0,---,0
109/01/30,0.41,0.43,0.41,0.42,30000,12600,-0.18,3
109/01/31,0.38,0.38,0.38,0.38,22000,8360,-0.04,2
109/02/03,0.30,0.32,0.30,0.32,4000,1240,-0.06,2
109/02/04,0.33,0.33,0.33,0.33,2000,660,+0.01,1
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,0.33,0.33,0.33,0.33,4000,1320,-0.03,2
109/02/11,0.36,0.37,0.36,0.37,33000,12080,+0.04,6
109/02/12,0.38,0.39,0.38,0.38,70000,26900,+0.01,13
109/02/13,0.38,0.38,0.38,0.38,3000,1140,0.00,1
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,0.32,0.32,0.32,0.32,4000,1280,-0.01,1
109/02/21,---,---,---,---,0,0,---,0
109/02/24,0.30,0.30,0.30,0.30,10000,3000,-0.01,1
109/02/25,---,---,---,---,0,0,---,0
109/02/26,0.28,0.28,0.28,0.28,20000,5600,-0.02,2
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,0.25,0.25,0.25,0.25,20000,5000,+0.01,1
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,0.24,0.24,0.22,0.22,50000,11200,-0.04,5
109/03/10,0.19,0.20,0.19,0.20,40000,7700,-0.02,13
109/03/11,0.22,0.22,0.21,0.21,30000,6400,+0.01,3
109/03/12,0.17,0.17,0.13,0.13,70000,10900,-0.08,6
109/03/13,0.08,0.13,0.08,0.13,120000,11400,0.00,9
109/03/16,---,---,---,---,0,0,---,0
109/03/17,0.09,0.09,0.09,0.09,200000,18000,-0.03,20
109/03/18,0.08,0.08,0.06,0.06,40000,2600,-0.03,2
109/03/19,0.04,0.04,0.03,0.03,11000,340,-0.03,2
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,0.12,0.12,0.12,0.12,10000,1200,+0.05,2
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,0.08,0.08,0.08,0.08,11000,880,-0.04,1
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,0.24,0.24,0.12,0.13,333000,44450,+0.03,13
109/04/21,0.10,0.11,0.07,0.08,343000,28670,-0.05,35
109/04/22,0.06,0.07,0.06,0.07,75000,4750,-0.01,8
109/04/23,0.06,0.07,0.06,0.07,45000,2800,0.00,4
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,0.06,0.08,0.06,0.08,90000,6600,+0.01,8
109/04/29,0.07,0.07,0.07,0.07,50000,3500,-0.01,5
