109/10/26,---,---,---,---,0,0,---,0
109/10/27,1.41,1.44,1.41,1.43,474000,669640,+0.03,5
109/10/28,1.48,1.59,1.42,1.54,1073000,1620780,+0.11,37
109/10/29,1.32,1.38,1.32,1.36,489000,660350,-0.18,25
109/10/30,1.34,1.38,1.33,1.34,82000,109880,-0.02,5
109/11/02,1.30,1.30,1.23,1.23,70000,86800,-0.11,2
109/11/03,1.27,1.27,1.23,1.23,21000,26250,0.00,3
109/11/04,1.32,1.33,1.27,1.33,32000,41680,+0.10,4
109/11/05,1.32,1.43,1.32,1.43,68000,92420,+0.10,7
109/11/06,1.48,1.49,1.42,1.43,65000,95520,0.00,10
109/11/09,1.48,1.57,1.48,1.51,112000,171210,+0.08,11
109/11/10,1.52,1.52,1.38,1.41,117000,171970,-0.10,7
109/11/11,1.49,1.49,1.41,1.46,210000,305670,+0.05,9
109/11/12,1.48,1.48,1.39,1.39,109000,160060,-0.07,4
109/11/13,1.38,1.43,1.38,1.43,87000,122540,+0.04,6
109/11/16,1.53,1.75,1.53,1.75,443000,725600,+0.32,26
109/11/17,1.74,1.83,1.57,1.57,345000,619910,-0.18,21
109/11/18,1.65,1.72,1.63,1.72,117000,195090,+0.15,8
109/11/19,1.71,1.86,1.71,1.77,373000,665660,+0.05,19
109/11/20,1.75,1.80,1.70,1.80,297000,522130,+0.03,14
109/11/23,2.04,2.06,1.90,1.90,41000,82240,+0.10,7
109/11/24,1.67,1.79,1.67,1.79,57000,98790,-0.11,3
109/11/25,1.79,1.79,1.68,1.68,40000,68070,-0.11,3
109/11/26,1.68,1.69,1.67,1.67,12000,20250,-0.01,3
109/11/27,1.65,1.65,1.65,1.65,1000,1650,-0.02,1
109/11/30,1.76,1.76,1.68,1.68,122000,212430,+0.03,10
109/12/01,1.70,1.70,1.66,1.66,101000,168260,-0.02,3
109/12/02,1.77,2.04,1.77,2.00,187000,360750,+0.34,19
109/12/03,1.98,2.00,1.91,1.93,161000,315560,-0.07,16
109/12/04,1.95,2.00,1.95,1.98,47000,93010,+0.05,5
