109/05/28,2.14,2.14,2.09,2.09,3000,6370,+0.38,2
109/05/29,2.11,2.16,2.04,2.04,21000,44560,-0.05,5
109/06/01,2.10,2.16,2.10,2.13,65000,138670,+0.09,5
109/06/02,2.14,2.20,2.12,2.19,87000,187310,+0.06,14
109/06/03,2.22,2.35,2.19,2.19,189000,432830,0.00,16
109/06/04,2.43,2.43,2.37,2.37,94000,226700,+0.18,8
109/06/05,2.36,2.36,2.25,2.30,88000,201480,-0.07,5
109/06/08,2.31,2.34,2.31,2.34,39000,90270,+0.04,2
109/06/09,2.44,2.53,2.44,2.46,42000,104500,+0.12,8
109/06/10,2.44,2.44,2.37,2.37,36000,87090,-0.09,5
109/06/11,2.38,2.38,2.38,2.38,24000,57120,+0.01,1
109/06/12,2.12,2.23,2.12,2.23,68000,150540,-0.15,2
109/06/15,2.27,2.43,2.27,2.43,79000,182820,+0.20,8
109/06/16,2.42,2.49,2.42,2.49,41000,100460,+0.06,5
109/06/17,2.65,2.65,2.57,2.57,40000,103600,+0.08,4
109/06/18,2.64,3.08,2.64,3.08,44000,123860,+0.51,5
109/06/19,3.44,3.58,3.44,3.58,34000,117520,+0.50,2
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,---,---,---,---,0,0,---,0
109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,3.68,3.68,3.68,3.68,1000,3680,-0.31,1
109/07/20,3.52,3.52,3.52,3.52,1000,3520,-0.16,1
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
