109/08/20,---,---,---,---,0,0,---,0
109/08/21,1.60,1.90,1.60,1.86,94000,166520,+0.43,8
109/08/24,2.09,2.23,2.09,2.23,133000,288780,+0.37,11
109/08/25,2.04,2.16,2.04,2.14,85000,182020,-0.09,10
109/08/26,2.30,2.30,2.10,2.10,770000,1680050,-0.04,85
109/08/27,2.47,2.69,2.43,2.69,375000,922700,+0.59,25
109/08/28,2.83,3.12,2.80,2.80,388000,1106390,+0.11,12
109/08/31,2.80,2.83,2.75,2.75,41000,114960,-0.05,5
109/09/01,2.74,2.81,2.46,2.54,116000,304570,-0.21,22
109/09/02,2.58,3.17,2.58,3.17,193000,544490,+0.63,22
109/09/03,3.37,3.88,3.37,3.78,183000,683350,+0.61,20
109/09/04,3.78,4.01,3.52,3.63,125000,467390,-0.15,14
109/09/07,3.70,3.73,3.38,3.38,74000,271870,-0.25,6
109/09/08,3.00,3.42,3.00,3.38,45000,147220,0.00,6
109/09/09,3.40,3.55,3.38,3.46,81000,277640,+0.08,11
109/09/10,3.40,3.40,3.03,3.13,115000,367280,-0.33,17
109/09/11,3.00,3.13,2.66,2.78,165000,480760,-0.35,14
109/09/14,2.70,2.70,2.53,2.63,135000,352170,-0.15,6
109/09/15,3.25,3.25,2.91,2.94,130000,398910,+0.31,13
109/09/16,2.96,3.14,2.92,2.99,134000,403040,+0.05,11
109/09/17,3.19,3.22,2.97,2.97,51000,162120,-0.02,12
109/09/18,2.93,3.14,2.93,3.14,121000,364790,+0.17,13
109/09/21,3.12,3.12,2.97,3.00,135000,413550,-0.14,10
109/09/22,2.81,2.85,2.62,2.62,95000,260180,-0.38,9
109/09/23,2.60,2.84,2.60,2.78,137000,373030,+0.16,7
109/09/24,2.77,2.91,2.67,2.74,86000,242770,-0.04,6
109/09/25,2.48,2.48,1.88,1.88,95000,201410,-0.86,9
109/09/28,2.28,2.28,2.28,2.28,68000,155040,+0.40,1
109/09/29,---,---,---,---,0,0,---,0
109/09/30,1.94,2.19,1.94,2.12,99000,211680,+0.11,9
109/10/05,2.09,2.09,2.03,2.03,167000,343550,-0.09,12
109/10/06,2.02,2.07,2.02,2.07,96000,196430,+0.04,3
109/10/07,2.01,2.32,2.01,2.30,314000,674850,+0.23,26
109/10/08,2.22,2.23,2.13,2.13,284000,622870,-0.17,16
109/10/12,2.03,2.05,1.95,1.95,108000,217210,-0.18,7
109/10/13,1.88,1.97,1.88,1.97,132000,257310,+0.02,6
109/10/14,1.89,1.93,1.85,1.85,129000,243710,-0.12,11
109/10/15,1.70,1.76,1.64,1.64,115000,199680,-0.21,8
109/10/16,1.44,1.45,1.29,1.29,64000,87460,-0.35,6
