109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,2.41,2.41,2.41,2.41,4000,9640,+0.16,1
109/05/06,2.31,2.36,2.30,2.36,4000,9280,-0.05,4
109/05/07,2.35,2.35,2.35,2.35,30000,70500,-0.01,1
109/05/08,2.08,2.08,2.08,2.08,32000,66560,-0.27,2
109/05/11,2.11,2.11,2.06,2.06,28000,58580,-0.02,3
109/05/12,2.06,2.06,2.06,2.06,17000,35020,0.00,1
109/05/13,2.00,2.02,1.93,1.93,62000,122570,-0.13,6
109/05/14,1.97,2.00,1.97,2.00,56000,111460,+0.07,2
109/05/15,1.93,1.93,1.72,1.75,130000,239130,-0.25,19
109/05/18,1.77,1.78,1.72,1.78,18000,31560,+0.03,4
109/05/19,1.64,1.71,1.58,1.63,225000,365750,-0.15,21
109/05/20,1.52,1.67,1.50,1.67,249000,392780,+0.04,17
109/05/21,1.60,1.68,1.60,1.63,422000,692840,-0.04,14
109/05/22,1.63,1.63,1.47,1.49,572000,891240,-0.14,27
109/05/25,1.47,1.47,1.32,1.33,212000,286390,-0.16,14
109/05/26,1.24,1.31,1.19,1.31,197000,242520,-0.02,11
109/05/27,1.24,1.42,1.24,1.42,398000,543530,+0.11,14
109/05/28,1.34,1.34,1.32,1.34,331000,441440,-0.08,4
109/05/29,1.33,1.33,1.28,1.28,110000,145950,-0.06,4
109/06/01,1.23,1.29,1.23,1.29,111000,138610,+0.01,5
109/06/02,1.36,1.62,1.36,1.62,278000,398840,+0.33,20
109/06/03,1.61,1.78,1.61,1.63,213000,353430,+0.01,17
109/06/04,1.63,1.63,1.41,1.52,5000,7710,-0.11,3
109/06/05,1.58,1.61,1.58,1.61,51000,81370,+0.09,5
109/06/08,1.49,1.49,1.44,1.48,121000,178000,-0.13,8
109/06/09,1.42,1.46,1.39,1.45,34000,48740,-0.03,12
109/06/10,1.32,1.32,1.25,1.25,31000,39490,-0.20,9
109/06/11,1.25,1.39,1.25,1.39,62000,79550,+0.14,6
109/06/12,1.39,1.39,1.36,1.36,68000,93890,-0.03,3
109/06/15,1.42,1.47,1.42,1.47,65000,93360,+0.11,10
109/06/16,1.34,1.34,1.32,1.33,21000,27950,-0.14,4
109/06/17,1.34,1.35,1.34,1.35,135000,181050,+0.02,7
109/06/18,1.28,1.31,1.28,1.31,287000,374620,-0.04,5
109/06/19,1.26,1.26,1.24,1.25,182000,228800,-0.06,8
