109/09/02,0.71,0.71,0.70,0.70,19000,13380,-0.02,2
109/09/03,0.67,0.67,0.67,0.67,19000,12730,-0.03,1
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,0.53,0.53,0.53,0.53,60000,31800,-0.02,1
109/09/14,0.54,0.54,0.54,0.54,60000,32400,+0.01,1
109/09/15,---,---,---,---,0,0,---,0
109/09/16,0.53,0.54,0.53,0.54,744000,396120,+0.01,9
109/09/17,0.53,0.53,0.51,0.51,644000,339720,-0.03,6
109/09/18,0.52,0.52,0.52,0.52,260000,135200,+0.01,2
109/09/21,---,---,---,---,0,0,---,0
109/09/22,0.47,0.47,0.47,0.47,10000,4700,-0.03,1
109/09/23,---,---,---,---,0,0,---,0
109/09/24,0.41,0.41,0.38,0.38,22000,8700,-0.06,3
109/09/25,0.35,0.35,0.35,0.35,30000,10500,-0.03,1
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,0.36,0.36,0.36,0.36,20000,7200,+0.02,1
109/10/05,0.29,0.29,0.25,0.25,47000,12870,-0.11,4
109/10/06,0.25,0.25,0.25,0.25,4000,1000,0.00,1
109/10/07,---,---,---,---,0,0,---,0
109/10/08,0.21,0.21,0.21,0.21,20000,4200,-0.03,1
109/10/12,---,---,---,---,0,0,---,0
109/10/13,0.21,0.21,0.21,0.21,4000,840,-0.01,1
109/10/14,0.21,0.21,0.21,0.21,4000,840,0.00,1
109/10/15,---,---,---,---,0,0,---,0
109/10/16,0.20,0.20,0.20,0.20,10000,2000,-0.01,1
