109/10/07,---,---,---,---,0,0,---,0
109/10/08,1.37,1.37,1.37,1.37,14000,19180,+0.01,2
109/10/12,1.38,1.47,1.34,1.45,260000,368930,+0.08,17
109/10/13,1.46,1.46,1.38,1.41,70000,98080,-0.04,5
109/10/14,1.39,1.61,1.39,1.61,228000,338300,+0.20,9
109/10/15,1.58,1.68,1.50,1.52,299000,486890,-0.09,34
109/10/16,1.49,1.53,1.40,1.40,257000,373170,-0.12,16
109/10/19,1.41,1.45,1.38,1.45,636000,900350,+0.05,12
109/10/20,1.55,1.59,1.47,1.47,628000,951590,+0.02,12
109/10/21,1.48,1.48,1.38,1.39,17000,24140,-0.08,6
109/10/22,1.43,1.45,1.38,1.38,148000,213330,-0.01,7
109/10/23,1.40,1.51,1.40,1.42,663000,978510,+0.04,30
109/10/26,1.40,1.41,1.28,1.28,318000,445530,-0.14,11
109/10/27,1.24,1.24,1.24,1.24,200000,248000,-0.04,1
109/10/28,1.21,1.23,1.21,1.23,8000,9820,-0.01,2
109/10/29,1.14,1.21,1.14,1.21,127000,153480,-0.02,6
109/10/30,1.19,1.20,1.19,1.20,90000,107260,-0.01,3
109/11/02,1.20,1.20,1.18,1.18,133000,157420,-0.02,7
109/11/03,1.12,1.13,1.04,1.04,130000,145150,-0.14,8
109/11/04,1.14,1.14,1.02,1.02,27000,28140,-0.02,3
109/11/05,1.06,1.15,1.06,1.15,235000,261100,+0.13,12
109/11/06,1.21,1.30,1.20,1.27,372000,468160,+0.12,28
109/11/09,1.30,1.32,1.23,1.26,185000,239400,-0.01,26
109/11/10,1.23,1.23,0.94,0.94,83000,86370,-0.32,10
109/11/11,1.01,1.01,0.82,0.82,90000,75550,-0.12,4
109/11/12,0.90,0.90,0.90,0.90,93000,83700,+0.08,3
109/11/13,0.89,0.94,0.88,0.91,313000,287770,+0.01,20
